# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.57
-58	0.57
-57	0.56
-56	0.59
-55	0.56
-54	0.58
-53	0.55
-52	0.61
-51	0.54
-50	0.58
-49	0.51
-48	0.57
-47	0.59
-46	0.61
-45	0.60
-44	0.62
-43	0.63
-42	0.61
-41	0.60
-40	0.60
-39	0.58
-38	0.62
-37	0.58
-36	0.60
-35	0.57
-34	0.64
-33	0.61
-32	0.64
-31	0.64
-30	0.62
-29	0.62
-28	0.63
-27	0.59
-26	0.61
-25	0.63
-24	0.63
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.66
-18	0.63
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.64
-12	0.62
-11	0.66
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.59
7	0.59
8	0.57
9	0.59
10	0.56
11	0.59
12	0.57
13	0.59
14	0.56
15	0.57
16	0.56
17	0.60
18	0.55
19	0.60
20	0.55
21	0.58
22	0.55
23	0.59
24	0.56
25	0.60
26	0.58
27	0.61
28	0.58
29	0.63
30	0.58
31	0.61
32	0.59
33	0.60
34	0.58
35	0.58
36	0.60
37	0.63
38	0.58
39	0.61
40	0.59
41	0.68
42	0.63
43	0.59
44	0.60
45	0.60
46	0.60
47	0.64
48	0.61
49	0.64
50	0.60
51	0.63
52	0.63
53	0.66
54	0.58
55	0.63
56	0.63
57	0.69
58	0.65
59	0.63
60	0.62
