# [1]Indel length	[2]Count
-60	2481
-59	46
-58	76
-57	64
-56	126
-55	57
-54	119
-53	54
-52	109
-51	76
-50	158
-49	158
-48	209
-47	117
-46	166
-45	129
-44	227
-43	120
-42	238
-41	156
-40	364
-39	170
-38	312
-37	214
-36	459
-35	251
-34	439
-33	267
-32	632
-31	325
-30	727
-29	406
-28	963
-27	516
-26	932
-25	689
-24	1583
-23	628
-22	1310
-21	830
-20	2540
-19	1018
-18	2360
-17	1200
-16	3862
-15	2436
-14	3744
-13	2140
-12	7640
-11	2903
-10	8034
-9	4452
-8	13819
-7	5698
-6	16639
-5	15544
-4	52110
-3	35928
-2	94568
-1	236477
1	240486
2	93431
3	34216
4	49259
5	14560
6	16043
7	5200
8	13663
9	4158
10	7573
11	2599
12	7340
13	1876
14	3321
15	2219
16	3636
17	1095
18	2078
19	880
20	2470
21	791
22	1149
23	606
24	1476
25	627
26	782
27	451
28	805
29	309
30	694
31	288
32	530
33	234
34	356
35	272
36	422
37	181
38	228
39	139
40	317
41	142
42	203
43	107
44	148
45	112
46	141
47	104
48	179
49	114
50	133
51	90
52	120
53	81
54	109
55	71
56	97
57	61
58	80
59	56
60	2363
