# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.49
-58	0.55
-57	0.58
-56	0.60
-55	0.53
-54	0.55
-53	0.58
-52	0.58
-51	0.63
-50	0.60
-49	0.54
-48	0.58
-47	0.56
-46	0.58
-45	0.60
-44	0.61
-43	0.60
-42	0.64
-41	0.60
-40	0.59
-39	0.62
-38	0.64
-37	0.57
-36	0.64
-35	0.63
-34	0.64
-33	0.60
-32	0.64
-31	0.64
-30	0.65
-29	0.61
-28	0.62
-27	0.60
-26	0.63
-25	0.60
-24	0.64
-23	0.62
-22	0.65
-21	0.62
-20	0.61
-19	0.64
-18	0.64
-17	0.65
-16	0.63
-15	0.62
-14	0.64
-13	0.66
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.62
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.62
6	0.59
7	0.60
8	0.57
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.56
15	0.59
16	0.57
17	0.59
18	0.55
19	0.60
20	0.56
21	0.62
22	0.55
23	0.59
24	0.58
25	0.58
26	0.57
27	0.60
28	0.58
29	0.60
30	0.59
31	0.61
32	0.58
33	0.61
34	0.58
35	0.60
36	0.58
37	0.62
38	0.63
39	0.60
40	0.59
41	0.68
42	0.60
43	0.60
44	0.62
45	0.56
46	0.62
47	0.59
48	0.61
49	0.69
50	0.60
51	0.59
52	0.63
53	0.62
54	0.63
55	0.55
56	0.58
57	0.66
58	0.62
59	0.65
60	0.62
