# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.48
-58	0.52
-57	0.59
-56	0.63
-55	0.56
-54	0.56
-53	0.53
-52	0.58
-51	0.56
-50	0.60
-49	0.57
-48	0.60
-47	0.58
-46	0.60
-45	0.58
-44	0.58
-43	0.62
-42	0.62
-41	0.59
-40	0.59
-39	0.61
-38	0.61
-37	0.61
-36	0.64
-35	0.61
-34	0.61
-33	0.61
-32	0.65
-31	0.63
-30	0.63
-29	0.65
-28	0.62
-27	0.61
-26	0.63
-25	0.60
-24	0.63
-23	0.64
-22	0.64
-21	0.63
-20	0.62
-19	0.64
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.66
-12	0.62
-11	0.64
-10	0.62
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.66
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.60
8	0.57
9	0.59
10	0.56
11	0.59
12	0.56
13	0.59
14	0.57
15	0.58
16	0.56
17	0.60
18	0.55
19	0.62
20	0.56
21	0.61
22	0.55
23	0.59
24	0.57
25	0.59
26	0.55
27	0.61
28	0.57
29	0.59
30	0.57
31	0.59
32	0.57
33	0.63
34	0.62
35	0.61
36	0.59
37	0.60
38	0.62
39	0.64
40	0.61
41	0.68
42	0.59
43	0.61
44	0.59
45	0.56
46	0.59
47	0.62
48	0.60
49	0.62
50	0.59
51	0.68
52	0.61
53	0.63
54	0.62
55	0.59
56	0.60
57	0.61
58	0.63
59	0.54
60	0.63
