# [1]Indel length	[2]Count
-60	2498
-59	43
-58	96
-57	53
-56	127
-55	56
-54	109
-53	65
-52	131
-51	69
-50	166
-49	144
-48	220
-47	109
-46	166
-45	122
-44	206
-43	105
-42	222
-41	156
-40	375
-39	174
-38	306
-37	195
-36	435
-35	246
-34	415
-33	261
-32	641
-31	306
-30	759
-29	364
-28	929
-27	489
-26	934
-25	672
-24	1494
-23	624
-22	1240
-21	767
-20	2538
-19	955
-18	2227
-17	1228
-16	3798
-15	2355
-14	3545
-13	2033
-12	7618
-11	2739
-10	7746
-9	4200
-8	13534
-7	5504
-6	16208
-5	15053
-4	50680
-3	34509
-2	92203
-1	229509
1	232835
2	90993
3	32972
4	47824
5	13963
6	15691
7	5034
8	13398
9	4040
10	7310
11	2539
12	7255
13	1848
14	3258
15	2190
16	3586
17	1072
18	2033
19	827
20	2515
21	784
22	1108
23	596
24	1435
25	642
26	818
27	446
28	833
29	321
30	676
31	308
32	576
33	240
34	352
35	251
36	384
37	182
38	239
39	164
40	321
41	114
42	192
43	125
44	146
45	131
46	135
47	104
48	167
49	98
50	125
51	71
52	122
53	82
54	113
55	78
56	104
57	49
58	77
59	60
60	2439
