# [1]Indel length	[2]Count
-60	2543
-59	44
-58	72
-57	63
-56	102
-55	58
-54	119
-53	70
-52	130
-51	94
-50	157
-49	161
-48	213
-47	102
-46	181
-45	138
-44	201
-43	124
-42	238
-41	140
-40	423
-39	189
-38	309
-37	216
-36	469
-35	260
-34	408
-33	302
-32	666
-31	319
-30	793
-29	395
-28	955
-27	485
-26	902
-25	703
-24	1519
-23	649
-22	1275
-21	825
-20	2512
-19	992
-18	2237
-17	1241
-16	3813
-15	2386
-14	3646
-13	2103
-12	7684
-11	2765
-10	7832
-9	4385
-8	13556
-7	5572
-6	16350
-5	15272
-4	51121
-3	35228
-2	92666
-1	230897
1	234076
2	91486
3	33359
4	48069
5	14243
6	16118
7	5232
8	13518
9	4174
10	7522
11	2591
12	7429
13	1903
14	3350
15	2216
16	3747
17	1159
18	2157
19	895
20	2591
21	841
22	1172
23	591
24	1584
25	639
26	799
27	494
28	910
29	308
30	709
31	324
32	582
33	265
34	380
35	270
36	432
37	184
38	271
39	179
40	350
41	147
42	224
43	131
44	170
45	137
46	159
47	106
48	211
49	140
50	127
51	90
52	133
53	80
54	124
55	79
56	104
57	69
58	97
59	69
60	2836
