# [1]Indel length	[2]Count
-60	2467
-59	45
-58	96
-57	56
-56	98
-55	56
-54	136
-53	58
-52	112
-51	68
-50	155
-49	147
-48	205
-47	106
-46	151
-45	120
-44	202
-43	123
-42	206
-41	137
-40	345
-39	170
-38	291
-37	196
-36	417
-35	226
-34	439
-33	287
-32	670
-31	311
-30	754
-29	381
-28	877
-27	476
-26	882
-25	695
-24	1556
-23	603
-22	1287
-21	810
-20	2505
-19	978
-18	2284
-17	1203
-16	3670
-15	2358
-14	3624
-13	2110
-12	7586
-11	2756
-10	7790
-9	4270
-8	13459
-7	5565
-6	16203
-5	15082
-4	50603
-3	34833
-2	92074
-1	229818
1	233090
2	90753
3	32740
4	48015
5	13952
6	15594
7	5045
8	13287
9	4022
10	7252
11	2527
12	7195
13	1821
14	3221
15	2134
16	3595
17	1015
18	2037
19	866
20	2442
21	797
22	1183
23	585
24	1478
25	605
26	782
27	440
28	811
29	310
30	675
31	319
32	536
33	242
34	344
35	251
36	376
37	172
38	252
39	160
40	292
41	110
42	175
43	111
44	170
45	108
46	138
47	86
48	183
49	110
50	111
51	76
52	108
53	78
54	111
55	67
56	100
57	74
58	76
59	60
60	2332
