# [1]Indel length	[2]Count
-60	2375
-59	45
-58	84
-57	53
-56	110
-55	63
-54	112
-53	62
-52	118
-51	72
-50	149
-49	133
-48	204
-47	111
-46	143
-45	113
-44	178
-43	102
-42	209
-41	138
-40	372
-39	170
-38	293
-37	214
-36	427
-35	250
-34	394
-33	249
-32	617
-31	309
-30	727
-29	376
-28	895
-27	487
-26	851
-25	687
-24	1496
-23	618
-22	1275
-21	790
-20	2376
-19	951
-18	2187
-17	1150
-16	3704
-15	2254
-14	3509
-13	2026
-12	7519
-11	2684
-10	7628
-9	4295
-8	13117
-7	5404
-6	16058
-5	14843
-4	50353
-3	34510
-2	90517
-1	226547
1	229396
2	89497
3	32299
4	47363
5	13727
6	15633
7	4971
8	13149
9	3820
10	7120
11	2403
12	7126
13	1775
14	3066
15	2129
16	3512
17	995
18	1924
19	788
20	2325
21	758
22	1077
23	527
24	1330
25	584
26	767
27	424
28	801
29	306
30	652
31	281
32	497
33	235
34	316
35	242
36	356
37	177
38	209
39	152
40	328
41	130
42	165
43	115
44	140
45	117
46	118
47	100
48	164
49	115
50	118
51	75
52	115
53	90
54	103
55	73
56	90
57	46
58	64
59	60
60	2283
