# [1]Indel length	[2]Count
-60	2437
-59	37
-58	85
-57	64
-56	104
-55	64
-54	125
-53	58
-52	128
-51	80
-50	165
-49	173
-48	221
-47	105
-46	145
-45	118
-44	211
-43	107
-42	219
-41	135
-40	386
-39	179
-38	293
-37	215
-36	434
-35	257
-34	401
-33	285
-32	639
-31	319
-30	765
-29	394
-28	907
-27	473
-26	911
-25	683
-24	1494
-23	623
-22	1323
-21	819
-20	2518
-19	985
-18	2278
-17	1206
-16	3771
-15	2393
-14	3611
-13	2072
-12	7539
-11	2823
-10	7740
-9	4240
-8	13389
-7	5500
-6	16080
-5	15230
-4	50586
-3	34790
-2	91622
-1	228936
1	232596
2	90458
3	32886
4	48063
5	13909
6	15591
7	5235
8	13204
9	4071
10	7376
11	2464
12	7255
13	1763
14	3273
15	2239
16	3530
17	1013
18	2033
19	876
20	2368
21	751
22	1177
23	595
24	1504
25	629
26	831
27	460
28	856
29	329
30	723
31	316
32	545
33	244
34	354
35	262
36	386
37	196
38	261
39	159
40	316
41	125
42	215
43	118
44	174
45	115
46	147
47	93
48	187
49	108
50	149
51	75
52	149
53	69
54	124
55	71
56	105
57	62
58	81
59	65
60	2660
