# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.51
-58	0.52
-57	0.63
-56	0.62
-55	0.63
-54	0.63
-53	0.58
-52	0.59
-51	0.58
-50	0.62
-49	0.52
-48	0.59
-47	0.58
-46	0.63
-45	0.60
-44	0.60
-43	0.63
-42	0.63
-41	0.57
-40	0.59
-39	0.59
-38	0.64
-37	0.60
-36	0.63
-35	0.59
-34	0.66
-33	0.59
-32	0.63
-31	0.64
-30	0.63
-29	0.64
-28	0.65
-27	0.64
-26	0.65
-25	0.62
-24	0.64
-23	0.63
-22	0.64
-21	0.65
-20	0.63
-19	0.67
-18	0.64
-17	0.66
-16	0.64
-15	0.64
-14	0.64
-13	0.66
-12	0.64
-11	0.66
-10	0.62
-9	0.64
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.58
13	0.61
14	0.58
15	0.59
16	0.58
17	0.62
18	0.58
19	0.63
20	0.58
21	0.63
22	0.57
23	0.63
24	0.59
25	0.59
26	0.57
27	0.65
28	0.59
29	0.60
30	0.60
31	0.63
32	0.59
33	0.62
34	0.59
35	0.64
36	0.59
37	0.61
38	0.64
39	0.61
40	0.60
41	0.65
42	0.63
43	0.63
44	0.63
45	0.60
46	0.62
47	0.63
48	0.62
49	0.65
50	0.63
51	0.64
52	0.65
53	0.60
54	0.62
55	0.62
56	0.65
57	0.65
58	0.66
59	0.73
60	0.63
