# [1]Indel length	[2]Count
-60	2581
-59	38
-58	82
-57	61
-56	104
-55	74
-54	108
-53	64
-52	105
-51	77
-50	154
-49	138
-48	194
-47	115
-46	133
-45	131
-44	200
-43	110
-42	229
-41	131
-40	360
-39	173
-38	298
-37	214
-36	450
-35	255
-34	406
-33	262
-32	649
-31	328
-30	751
-29	365
-28	915
-27	467
-26	868
-25	678
-24	1549
-23	645
-22	1277
-21	775
-20	2485
-19	986
-18	2213
-17	1231
-16	3789
-15	2313
-14	3598
-13	2083
-12	7699
-11	2770
-10	7676
-9	4381
-8	13414
-7	5591
-6	16440
-5	15053
-4	50576
-3	34943
-2	92040
-1	230493
1	233030
2	91293
3	33071
4	48411
5	13774
6	15944
7	5128
8	13334
9	3996
10	7201
11	2556
12	7299
13	1791
14	3249
15	2135
16	3651
17	996
18	2046
19	829
20	2387
21	776
22	1155
23	591
24	1457
25	610
26	787
27	455
28	886
29	322
30	663
31	281
32	518
33	238
34	354
35	253
36	385
37	192
38	250
39	169
40	312
41	121
42	195
43	112
44	146
45	133
46	148
47	98
48	178
49	96
50	126
51	80
52	131
53	82
54	102
55	77
56	91
57	52
58	80
59	59
60	2388
