# [1]Indel length	[2]Count
-60	2557
-59	47
-58	78
-57	60
-56	109
-55	65
-54	117
-53	69
-52	124
-51	83
-50	169
-49	125
-48	188
-47	96
-46	144
-45	123
-44	211
-43	100
-42	226
-41	145
-40	395
-39	190
-38	297
-37	185
-36	423
-35	237
-34	409
-33	276
-32	696
-31	295
-30	731
-29	386
-28	937
-27	482
-26	911
-25	711
-24	1525
-23	637
-22	1297
-21	820
-20	2514
-19	995
-18	2223
-17	1193
-16	3847
-15	2362
-14	3605
-13	2159
-12	7594
-11	2714
-10	7675
-9	4274
-8	13599
-7	5450
-6	16095
-5	15098
-4	50388
-3	34672
-2	91456
-1	229564
1	233364
2	90836
3	32749
4	47869
5	13978
6	15794
7	5082
8	13398
9	4036
10	7316
11	2541
12	7360
13	1759
14	3225
15	2157
16	3606
17	1017
18	2114
19	878
20	2387
21	738
22	1149
23	584
24	1424
25	646
26	807
27	465
28	831
29	343
30	716
31	278
32	527
33	237
34	364
35	269
36	408
37	194
38	268
39	155
40	288
41	128
42	193
43	116
44	180
45	117
46	151
47	105
48	161
49	124
50	140
51	89
52	124
53	71
54	104
55	67
56	108
57	58
58	82
59	62
60	2492
