# [1]Indel length	[2]Count
-60	2446
-59	40
-58	73
-57	52
-56	118
-55	63
-54	126
-53	56
-52	123
-51	82
-50	166
-49	138
-48	201
-47	106
-46	167
-45	136
-44	200
-43	114
-42	227
-41	139
-40	403
-39	183
-38	290
-37	205
-36	463
-35	240
-34	384
-33	254
-32	678
-31	333
-30	751
-29	382
-28	907
-27	506
-26	911
-25	675
-24	1514
-23	643
-22	1327
-21	809
-20	2480
-19	960
-18	2257
-17	1209
-16	3820
-15	2299
-14	3681
-13	2028
-12	7495
-11	2748
-10	7722
-9	4316
-8	13562
-7	5468
-6	16372
-5	14883
-4	50525
-3	34696
-2	92198
-1	229518
1	232608
2	90913
3	33064
4	48425
5	14050
6	15695
7	5108
8	13487
9	4101
10	7364
11	2500
12	7326
13	1793
14	3303
15	2166
16	3621
17	1080
18	2123
19	828
20	2389
21	798
22	1162
23	569
24	1444
25	625
26	806
27	457
28	839
29	326
30	713
31	284
32	563
33	224
34	365
35	279
36	413
37	178
38	244
39	164
40	338
41	121
42	215
43	118
44	150
45	119
46	133
47	93
48	197
49	95
50	132
51	72
52	122
53	89
54	112
55	70
56	110
57	61
58	81
59	61
60	2445
