# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.58
-58	0.57
-57	0.62
-56	0.58
-55	0.64
-54	0.64
-53	0.59
-52	0.62
-51	0.57
-50	0.59
-49	0.57
-48	0.60
-47	0.64
-46	0.61
-45	0.63
-44	0.65
-43	0.57
-42	0.63
-41	0.63
-40	0.62
-39	0.60
-38	0.63
-37	0.64
-36	0.62
-35	0.59
-34	0.64
-33	0.62
-32	0.64
-31	0.65
-30	0.63
-29	0.63
-28	0.64
-27	0.61
-26	0.65
-25	0.62
-24	0.65
-23	0.62
-22	0.65
-21	0.64
-20	0.63
-19	0.66
-18	0.65
-17	0.65
-16	0.64
-15	0.63
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.57
11	0.61
12	0.57
13	0.62
14	0.57
15	0.59
16	0.57
17	0.62
18	0.57
19	0.62
20	0.57
21	0.62
22	0.57
23	0.64
24	0.58
25	0.62
26	0.56
27	0.62
28	0.60
29	0.63
30	0.57
31	0.62
32	0.57
33	0.62
34	0.56
35	0.59
36	0.60
37	0.65
38	0.64
39	0.62
40	0.64
41	0.63
42	0.62
43	0.61
44	0.59
45	0.56
46	0.60
47	0.64
48	0.60
49	0.62
50	0.60
51	0.65
52	0.60
53	0.70
54	0.62
55	0.60
56	0.62
57	0.62
58	0.67
59	0.67
60	0.63
