# [1]Indel length	[2]Count
-60	2512
-59	41
-58	68
-57	61
-56	121
-55	69
-54	110
-53	61
-52	113
-51	88
-50	178
-49	160
-48	214
-47	92
-46	161
-45	130
-44	219
-43	115
-42	230
-41	143
-40	379
-39	178
-38	293
-37	217
-36	439
-35	257
-34	409
-33	274
-32	646
-31	335
-30	761
-29	363
-28	931
-27	509
-26	945
-25	685
-24	1541
-23	645
-22	1334
-21	858
-20	2550
-19	988
-18	2282
-17	1209
-16	3875
-15	2323
-14	3647
-13	2101
-12	7758
-11	2837
-10	7788
-9	4267
-8	13608
-7	5503
-6	16424
-5	15149
-4	50742
-3	35149
-2	93049
-1	231347
1	233949
2	91535
3	33373
4	48293
5	14271
6	15915
7	5201
8	13608
9	4080
10	7414
11	2567
12	7395
13	1869
14	3348
15	2247
16	3678
17	1071
18	2111
19	853
20	2463
21	790
22	1188
23	621
24	1523
25	673
26	849
27	462
28	880
29	355
30	751
31	292
32	605
33	256
34	362
35	260
36	401
37	200
38	248
39	174
40	350
41	118
42	217
43	117
44	165
45	132
46	152
47	97
48	178
49	124
50	144
51	98
52	143
53	81
54	104
55	88
56	111
57	71
58	77
59	77
60	2748
