# [1]Indel length	[2]Count
-60	2542
-59	45
-58	89
-57	61
-56	119
-55	67
-54	124
-53	76
-52	131
-51	75
-50	163
-49	139
-48	209
-47	102
-46	149
-45	137
-44	225
-43	120
-42	232
-41	149
-40	387
-39	174
-38	297
-37	220
-36	434
-35	259
-34	414
-33	257
-32	681
-31	323
-30	780
-29	388
-28	957
-27	501
-26	937
-25	692
-24	1566
-23	664
-22	1337
-21	811
-20	2544
-19	1012
-18	2257
-17	1178
-16	3818
-15	2388
-14	3727
-13	2176
-12	7732
-11	2843
-10	7814
-9	4327
-8	13706
-7	5611
-6	16664
-5	15479
-4	51416
-3	35583
-2	93718
-1	233158
1	237774
2	93233
3	33650
4	48973
5	14369
6	16261
7	5356
8	13721
9	4127
10	7621
11	2715
12	7450
13	1966
14	3497
15	2353
16	3659
17	1155
18	2210
19	940
20	2591
21	834
22	1259
23	598
24	1607
25	626
26	921
27	486
28	933
29	357
30	714
31	318
32	586
33	234
34	376
35	265
36	447
37	183
38	261
39	160
40	355
41	138
42	204
43	115
44	185
45	129
46	145
47	94
48	189
49	114
50	142
51	85
52	133
53	79
54	129
55	80
56	112
57	70
58	85
59	66
60	2721
