# [1]Indel length	[2]Count
-60	2510
-59	52
-58	82
-57	57
-56	112
-55	63
-54	123
-53	60
-52	130
-51	87
-50	157
-49	129
-48	216
-47	101
-46	151
-45	122
-44	217
-43	121
-42	237
-41	129
-40	362
-39	177
-38	291
-37	222
-36	442
-35	244
-34	420
-33	260
-32	653
-31	309
-30	763
-29	356
-28	930
-27	496
-26	907
-25	691
-24	1552
-23	646
-22	1292
-21	814
-20	2585
-19	974
-18	2228
-17	1194
-16	3795
-15	2382
-14	3603
-13	2073
-12	7587
-11	2740
-10	7663
-9	4223
-8	13576
-7	5438
-6	16333
-5	15025
-4	50500
-3	34899
-2	92481
-1	230492
1	233540
2	90948
3	33000
4	48402
5	14064
6	15778
7	5211
8	13403
9	4037
10	7228
11	2463
12	7243
13	1861
14	3315
15	2177
16	3690
17	1041
18	2053
19	858
20	2471
21	755
22	1168
23	581
24	1453
25	635
26	828
27	484
28	830
29	337
30	706
31	284
32	511
33	240
34	366
35	267
36	367
37	181
38	244
39	167
40	312
41	128
42	208
43	119
44	164
45	131
46	123
47	101
48	176
49	120
50	132
51	77
52	115
53	77
54	128
55	64
56	91
57	70
58	87
59	57
60	2446
