# [1]Indel length	[2]Count
-60	2516
-59	43
-58	73
-57	65
-56	111
-55	64
-54	104
-53	59
-52	149
-51	94
-50	170
-49	173
-48	207
-47	131
-46	170
-45	135
-44	205
-43	116
-42	234
-41	141
-40	392
-39	179
-38	280
-37	233
-36	446
-35	253
-34	424
-33	271
-32	623
-31	315
-30	752
-29	400
-28	952
-27	479
-26	878
-25	718
-24	1517
-23	637
-22	1244
-21	838
-20	2536
-19	998
-18	2248
-17	1236
-16	3738
-15	2418
-14	3625
-13	2116
-12	7739
-11	2841
-10	7750
-9	4331
-8	13712
-7	5652
-6	16457
-5	15344
-4	50497
-3	35050
-2	92748
-1	231768
1	234947
2	91697
3	33536
4	48493
5	14423
6	15911
7	5305
8	13620
9	4171
10	7392
11	2695
12	7543
13	1929
14	3328
15	2228
16	3642
17	1153
18	2180
19	862
20	2481
21	831
22	1248
23	596
24	1537
25	680
26	822
27	490
28	905
29	331
30	750
31	313
32	631
33	260
34	383
35	263
36	433
37	195
38	279
39	161
40	355
41	140
42	216
43	107
44	194
45	150
46	149
47	106
48	214
49	122
50	147
51	96
52	126
53	82
54	116
55	81
56	113
57	68
58	107
59	71
60	2750
