# [1]Indel length	[2]Count
-60	2543
-59	56
-58	85
-57	60
-56	109
-55	63
-54	115
-53	57
-52	124
-51	66
-50	170
-49	171
-48	202
-47	110
-46	158
-45	137
-44	234
-43	109
-42	221
-41	160
-40	384
-39	189
-38	308
-37	213
-36	462
-35	242
-34	392
-33	268
-32	641
-31	326
-30	781
-29	393
-28	933
-27	501
-26	938
-25	700
-24	1589
-23	666
-22	1293
-21	825
-20	2519
-19	994
-18	2295
-17	1228
-16	3833
-15	2446
-14	3639
-13	2146
-12	7736
-11	2872
-10	7892
-9	4385
-8	13656
-7	5697
-6	16350
-5	15391
-4	50834
-3	35373
-2	92983
-1	232453
1	235951
2	92207
3	33609
4	49025
5	14370
6	16103
7	5367
8	13635
9	4197
10	7532
11	2665
12	7532
13	1976
14	3459
15	2325
16	3703
17	1135
18	2171
19	901
20	2595
21	816
22	1221
23	640
24	1524
25	664
26	873
27	495
28	948
29	345
30	775
31	321
32	596
33	274
34	384
35	274
36	409
37	212
38	261
39	159
40	392
41	138
42	213
43	131
44	161
45	122
46	148
47	104
48	193
49	115
50	152
51	96
52	150
53	95
54	116
55	82
56	90
57	76
58	83
59	70
60	2919
