# [1]Indel length	[2]Count
-60	2422
-59	35
-58	77
-57	47
-56	115
-55	51
-54	131
-53	68
-52	124
-51	79
-50	145
-49	143
-48	196
-47	102
-46	132
-45	134
-44	211
-43	105
-42	215
-41	134
-40	380
-39	193
-38	281
-37	214
-36	439
-35	236
-34	412
-33	244
-32	632
-31	336
-30	743
-29	379
-28	902
-27	487
-26	892
-25	678
-24	1497
-23	633
-22	1293
-21	784
-20	2484
-19	968
-18	2270
-17	1150
-16	3747
-15	2314
-14	3610
-13	2173
-12	7665
-11	2706
-10	7661
-9	4286
-8	13560
-7	5524
-6	16324
-5	15030
-4	50605
-3	34785
-2	92238
-1	230745
1	234003
2	90927
3	32884
4	48034
5	13817
6	15693
7	5105
8	13249
9	3932
10	7180
11	2477
12	7122
13	1793
14	3224
15	2162
16	3482
17	1020
18	2002
19	847
20	2389
21	764
22	1059
23	592
24	1379
25	609
26	772
27	450
28	807
29	294
30	666
31	282
32	504
33	239
34	315
35	262
36	396
37	174
38	213
39	152
40	313
41	116
42	189
43	105
44	142
45	109
46	132
47	109
48	162
49	96
50	121
51	69
52	111
53	76
54	95
55	63
56	90
57	48
58	80
59	55
60	2256
