# [1]Indel length	[2]Count
-60	2939
-59	66
-58	100
-57	60
-56	128
-55	72
-54	144
-53	67
-52	141
-51	92
-50	180
-49	147
-48	225
-47	108
-46	165
-45	142
-44	255
-43	125
-42	235
-41	176
-40	454
-39	207
-38	344
-37	246
-36	556
-35	286
-34	441
-33	288
-32	709
-31	358
-30	840
-29	427
-28	994
-27	570
-26	964
-25	763
-24	1730
-23	740
-22	1440
-21	946
-20	2827
-19	1145
-18	2573
-17	1350
-16	4279
-15	2692
-14	4076
-13	2376
-12	8676
-11	3180
-10	8794
-9	4837
-8	15417
-7	6338
-6	18694
-5	17456
-4	56765
-3	40150
-2	105228
-1	263413
1	265261
2	103278
3	37431
4	53609
5	15764
6	17607
7	5814
8	14877
9	4615
10	8082
11	2914
12	8033
13	2088
14	3686
15	2398
16	4062
17	1206
18	2215
19	897
20	2645
21	834
22	1212
23	668
24	1635
25	693
26	845
27	483
28	924
29	367
30	724
31	334
32	586
33	275
34	384
35	290
36	451
37	187
38	260
39	173
40	355
41	133
42	202
43	120
44	174
45	138
46	151
47	113
48	178
49	123
50	136
51	80
52	128
53	78
54	107
55	67
56	101
57	71
58	94
59	58
60	2503
