# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.62
-58	0.61
-57	0.53
-56	0.66
-55	0.58
-54	0.58
-53	0.56
-52	0.60
-51	0.61
-50	0.61
-49	0.57
-48	0.61
-47	0.56
-46	0.66
-45	0.60
-44	0.65
-43	0.65
-42	0.62
-41	0.63
-40	0.60
-39	0.63
-38	0.62
-37	0.58
-36	0.64
-35	0.62
-34	0.64
-33	0.63
-32	0.66
-31	0.65
-30	0.62
-29	0.65
-28	0.64
-27	0.63
-26	0.66
-25	0.64
-24	0.64
-23	0.64
-22	0.66
-21	0.65
-20	0.63
-19	0.67
-18	0.65
-17	0.65
-16	0.65
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.62
8	0.60
9	0.63
10	0.59
11	0.62
12	0.60
13	0.62
14	0.60
15	0.61
16	0.58
17	0.63
18	0.59
19	0.66
20	0.59
21	0.65
22	0.59
23	0.62
24	0.59
25	0.60
26	0.59
27	0.66
28	0.60
29	0.61
30	0.60
31	0.66
32	0.62
33	0.67
34	0.63
35	0.62
36	0.63
37	0.64
38	0.63
39	0.63
40	0.61
41	0.66
42	0.64
43	0.68
44	0.63
45	0.60
46	0.62
47	0.66
48	0.62
49	0.65
50	0.62
51	0.68
52	0.67
53	0.70
54	0.64
55	0.59
56	0.67
57	0.67
58	0.65
59	0.68
60	0.67
