# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.59
-57	0.61
-56	0.59
-55	0.58
-54	0.60
-53	0.53
-52	0.63
-51	0.66
-50	0.61
-49	0.65
-48	0.62
-47	0.54
-46	0.65
-45	0.63
-44	0.62
-43	0.59
-42	0.63
-41	0.63
-40	0.62
-39	0.59
-38	0.67
-37	0.65
-36	0.65
-35	0.60
-34	0.66
-33	0.60
-32	0.67
-31	0.64
-30	0.64
-29	0.62
-28	0.66
-27	0.64
-26	0.66
-25	0.62
-24	0.66
-23	0.63
-22	0.67
-21	0.64
-20	0.63
-19	0.67
-18	0.66
-17	0.67
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.64
-9	0.65
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.60
9	0.61
10	0.58
11	0.62
12	0.59
13	0.62
14	0.59
15	0.61
16	0.59
17	0.62
18	0.58
19	0.64
20	0.58
21	0.64
22	0.58
23	0.63
24	0.59
25	0.60
26	0.59
27	0.63
28	0.59
29	0.64
30	0.60
31	0.65
32	0.61
33	0.62
34	0.63
35	0.64
36	0.60
37	0.65
38	0.61
39	0.61
40	0.60
41	0.70
42	0.62
43	0.64
44	0.60
45	0.60
46	0.65
47	0.67
48	0.63
49	0.64
50	0.65
51	0.71
52	0.62
53	0.67
54	0.64
55	0.62
56	0.63
57	0.70
58	0.67
59	0.63
60	0.66
