# [1]Indel length	[2]Count
-60	2397
-59	40
-58	83
-57	50
-56	102
-55	57
-54	105
-53	54
-52	113
-51	84
-50	143
-49	142
-48	196
-47	102
-46	149
-45	127
-44	208
-43	115
-42	225
-41	146
-40	370
-39	195
-38	305
-37	198
-36	429
-35	252
-34	380
-33	245
-32	611
-31	318
-30	740
-29	416
-28	902
-27	501
-26	882
-25	672
-24	1500
-23	642
-22	1279
-21	806
-20	2496
-19	964
-18	2202
-17	1212
-16	3721
-15	2371
-14	3554
-13	2104
-12	7575
-11	2716
-10	7764
-9	4152
-8	13325
-7	5413
-6	16000
-5	14848
-4	50022
-3	34707
-2	90657
-1	227283
1	229682
2	89264
3	32626
4	47694
5	13898
6	15263
7	4957
8	13151
9	3925
10	7148
11	2439
12	7179
13	1744
14	3149
15	2164
16	3466
17	1067
18	1975
19	806
20	2417
21	761
22	1140
23	558
24	1446
25	601
26	790
27	447
28	849
29	319
30	686
31	267
32	550
33	233
34	370
35	255
36	369
37	174
38	251
39	149
40	315
41	128
42	183
43	123
44	181
45	110
46	133
47	92
48	165
49	102
50	129
51	79
52	103
53	64
54	117
55	74
56	91
57	63
58	95
59	64
60	2409
