# [1]Indel length	[2]Count
-60	2515
-59	45
-58	77
-57	56
-56	107
-55	70
-54	119
-53	81
-52	112
-51	86
-50	168
-49	154
-48	216
-47	107
-46	152
-45	129
-44	214
-43	104
-42	210
-41	137
-40	383
-39	173
-38	300
-37	209
-36	440
-35	258
-34	415
-33	274
-32	673
-31	307
-30	736
-29	382
-28	927
-27	488
-26	913
-25	685
-24	1502
-23	622
-22	1266
-21	795
-20	2441
-19	1013
-18	2183
-17	1228
-16	3837
-15	2372
-14	3663
-13	2106
-12	7611
-11	2817
-10	7661
-9	4381
-8	13461
-7	5563
-6	16288
-5	15157
-4	50426
-3	35105
-2	92416
-1	229873
1	234687
2	91441
3	33112
4	48433
5	14285
6	15989
7	5390
8	13401
9	4129
10	7308
11	2628
12	7288
13	1891
14	3363
15	2259
16	3652
17	1152
18	2062
19	906
20	2428
21	832
22	1157
23	603
24	1465
25	646
26	835
27	477
28	858
29	327
30	641
31	293
32	573
33	250
34	366
35	286
36	393
37	185
38	243
39	160
40	319
41	148
42	204
43	109
44	169
45	134
46	153
47	98
48	159
49	108
50	118
51	85
52	120
53	77
54	127
55	80
56	96
57	73
58	85
59	62
60	2645
