# [1]Indel length	[2]Count
-60	2482
-59	37
-58	78
-57	53
-56	111
-55	65
-54	107
-53	71
-52	126
-51	86
-50	157
-49	152
-48	185
-47	99
-46	149
-45	129
-44	194
-43	110
-42	230
-41	133
-40	388
-39	157
-38	288
-37	196
-36	439
-35	244
-34	405
-33	270
-32	631
-31	331
-30	756
-29	398
-28	980
-27	481
-26	897
-25	682
-24	1526
-23	620
-22	1294
-21	798
-20	2451
-19	1000
-18	2274
-17	1198
-16	3775
-15	2307
-14	3587
-13	2120
-12	7723
-11	2689
-10	7710
-9	4394
-8	13456
-7	5629
-6	16221
-5	15103
-4	50534
-3	34977
-2	92115
-1	230356
1	232658
2	91410
3	32840
4	48425
5	14035
6	15700
7	5058
8	13406
9	3996
10	7233
11	2586
12	7325
13	1818
14	3269
15	2144
16	3612
17	1038
18	2084
19	825
20	2433
21	825
22	1162
23	572
24	1488
25	604
26	805
27	446
28	826
29	344
30	724
31	308
32	513
33	248
34	383
35	272
36	391
37	176
38	224
39	165
40	314
41	128
42	196
43	122
44	170
45	116
46	151
47	91
48	179
49	93
50	136
51	74
52	111
53	81
54	123
55	74
56	101
57	56
58	87
59	57
60	2542
