# [1]Indel length	[2]Count
-60	2476
-59	48
-58	102
-57	54
-56	128
-55	64
-54	124
-53	59
-52	116
-51	77
-50	155
-49	144
-48	184
-47	98
-46	155
-45	120
-44	209
-43	125
-42	219
-41	137
-40	364
-39	170
-38	295
-37	213
-36	446
-35	238
-34	398
-33	287
-32	665
-31	325
-30	711
-29	374
-28	898
-27	459
-26	935
-25	644
-24	1533
-23	635
-22	1254
-21	795
-20	2503
-19	947
-18	2204
-17	1184
-16	3831
-15	2406
-14	3606
-13	2064
-12	7754
-11	2653
-10	7804
-9	4229
-8	13445
-7	5505
-6	16186
-5	15236
-4	51001
-3	35146
-2	93042
-1	231428
1	234581
2	90512
3	32865
4	48445
5	13876
6	15682
7	5025
8	13153
9	3943
10	7193
11	2460
12	7177
13	1746
14	3143
15	2095
16	3508
17	1010
18	2024
19	808
20	2316
21	758
22	1080
23	590
24	1393
25	660
26	774
27	437
28	778
29	304
30	636
31	280
32	534
33	223
34	349
35	259
36	352
37	179
38	245
39	141
40	302
41	122
42	191
43	99
44	152
45	108
46	123
47	99
48	165
49	94
50	108
51	65
52	114
53	69
54	99
55	66
56	102
57	51
58	66
59	49
60	2180
