# [1]Indel length	[2]Mean VAF
-60	0.53
-59	0.53
-58	0.52
-57	0.51
-56	0.58
-55	0.57
-54	0.55
-53	0.62
-52	0.51
-51	0.51
-50	0.55
-49	0.48
-48	0.54
-47	0.53
-46	0.58
-45	0.57
-44	0.59
-43	0.58
-42	0.57
-41	0.56
-40	0.54
-39	0.56
-38	0.58
-37	0.57
-36	0.59
-35	0.58
-34	0.58
-33	0.57
-32	0.59
-31	0.58
-30	0.60
-29	0.59
-28	0.60
-27	0.59
-26	0.60
-25	0.60
-24	0.60
-23	0.58
-22	0.62
-21	0.59
-20	0.58
-19	0.61
-18	0.60
-17	0.62
-16	0.59
-15	0.60
-14	0.60
-13	0.63
-12	0.59
-11	0.62
-10	0.59
-9	0.61
-8	0.59
-7	0.62
-6	0.59
-5	0.60
-4	0.59
-3	0.60
-2	0.60
-1	0.64
1	0.65
2	0.59
3	0.61
4	0.60
5	0.60
6	0.55
7	0.56
8	0.55
9	0.57
10	0.54
11	0.57
12	0.54
13	0.57
14	0.53
15	0.56
16	0.53
17	0.57
18	0.52
19	0.58
20	0.53
21	0.57
22	0.52
23	0.58
24	0.55
25	0.55
26	0.54
27	0.59
28	0.54
29	0.59
30	0.54
31	0.62
32	0.54
33	0.59
34	0.57
35	0.60
36	0.54
37	0.58
38	0.55
39	0.59
40	0.56
41	0.58
42	0.58
43	0.57
44	0.57
45	0.55
46	0.56
47	0.56
48	0.58
49	0.64
50	0.60
51	0.60
52	0.56
53	0.61
54	0.59
55	0.58
56	0.54
57	0.60
58	0.62
59	0.62
60	0.59
