# [1]Indel length	[2]Count
-60	2531
-59	44
-58	83
-57	60
-56	138
-55	61
-54	108
-53	67
-52	127
-51	81
-50	164
-49	153
-48	203
-47	107
-46	171
-45	134
-44	204
-43	118
-42	214
-41	141
-40	382
-39	179
-38	283
-37	229
-36	470
-35	256
-34	409
-33	264
-32	652
-31	329
-30	755
-29	398
-28	884
-27	475
-26	941
-25	696
-24	1547
-23	628
-22	1311
-21	801
-20	2494
-19	1010
-18	2193
-17	1251
-16	3791
-15	2369
-14	3646
-13	2137
-12	7658
-11	2879
-10	7607
-9	4461
-8	13799
-7	5708
-6	16554
-5	15479
-4	51509
-3	35972
-2	94070
-1	230926
1	236129
2	93372
3	34429
4	49326
5	14787
6	16449
7	5634
8	13784
9	4336
10	7393
11	2718
12	7433
13	2003
14	3357
15	2299
16	3768
17	1181
18	2115
19	866
20	2429
21	820
22	1188
23	629
24	1496
25	650
26	771
27	491
28	868
29	354
30	700
31	317
32	602
33	236
34	394
35	261
36	380
37	184
38	253
39	164
40	334
41	127
42	210
43	121
44	194
45	123
46	136
47	107
48	188
49	120
50	126
51	86
52	112
53	79
54	120
55	72
56	108
57	64
58	85
59	65
60	2613
