# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.53
-58	0.56
-57	0.58
-56	0.58
-55	0.53
-54	0.62
-53	0.60
-52	0.59
-51	0.55
-50	0.60
-49	0.53
-48	0.58
-47	0.65
-46	0.60
-45	0.58
-44	0.60
-43	0.61
-42	0.60
-41	0.59
-40	0.60
-39	0.62
-38	0.61
-37	0.60
-36	0.63
-35	0.59
-34	0.63
-33	0.61
-32	0.62
-31	0.63
-30	0.64
-29	0.64
-28	0.64
-27	0.62
-26	0.63
-25	0.63
-24	0.63
-23	0.61
-22	0.63
-21	0.63
-20	0.61
-19	0.66
-18	0.63
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.64
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.59
7	0.59
8	0.58
9	0.59
10	0.57
11	0.59
12	0.58
13	0.59
14	0.56
15	0.57
16	0.56
17	0.61
18	0.55
19	0.59
20	0.55
21	0.62
22	0.55
23	0.61
24	0.57
25	0.58
26	0.56
27	0.61
28	0.56
29	0.60
30	0.56
31	0.61
32	0.57
33	0.64
34	0.58
35	0.58
36	0.60
37	0.64
38	0.59
39	0.58
40	0.58
41	0.64
42	0.63
43	0.59
44	0.59
45	0.56
46	0.62
47	0.65
48	0.60
49	0.65
50	0.62
51	0.65
52	0.61
53	0.66
54	0.65
55	0.64
56	0.64
57	0.63
58	0.64
59	0.64
60	0.62
