# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.49
-58	0.56
-57	0.58
-56	0.63
-55	0.59
-54	0.65
-53	0.57
-52	0.63
-51	0.60
-50	0.58
-49	0.58
-48	0.63
-47	0.60
-46	0.65
-45	0.62
-44	0.64
-43	0.61
-42	0.62
-41	0.60
-40	0.61
-39	0.59
-38	0.62
-37	0.61
-36	0.63
-35	0.62
-34	0.64
-33	0.63
-32	0.66
-31	0.66
-30	0.67
-29	0.65
-28	0.64
-27	0.65
-26	0.67
-25	0.65
-24	0.65
-23	0.63
-22	0.66
-21	0.64
-20	0.63
-19	0.66
-18	0.66
-17	0.67
-16	0.64
-15	0.64
-14	0.66
-13	0.67
-12	0.64
-11	0.67
-10	0.64
-9	0.65
-8	0.63
-7	0.67
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.60
7	0.63
8	0.59
9	0.62
10	0.58
11	0.63
12	0.59
13	0.63
14	0.59
15	0.60
16	0.59
17	0.64
18	0.58
19	0.64
20	0.58
21	0.65
22	0.58
23	0.63
24	0.61
25	0.63
26	0.61
27	0.67
28	0.60
29	0.64
30	0.58
31	0.63
32	0.61
33	0.64
34	0.61
35	0.60
36	0.59
37	0.65
38	0.63
39	0.61
40	0.60
41	0.68
42	0.61
43	0.62
44	0.58
45	0.59
46	0.62
47	0.63
48	0.61
49	0.64
50	0.62
51	0.66
52	0.63
53	0.68
54	0.66
55	0.68
56	0.67
57	0.65
58	0.65
59	0.68
60	0.68
