# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.60
-57	0.56
-56	0.58
-55	0.52
-54	0.62
-53	0.63
-52	0.59
-51	0.60
-50	0.63
-49	0.49
-48	0.56
-47	0.58
-46	0.59
-45	0.59
-44	0.60
-43	0.63
-42	0.61
-41	0.64
-40	0.57
-39	0.59
-38	0.62
-37	0.59
-36	0.65
-35	0.61
-34	0.62
-33	0.61
-32	0.62
-31	0.64
-30	0.63
-29	0.61
-28	0.64
-27	0.62
-26	0.65
-25	0.63
-24	0.64
-23	0.62
-22	0.64
-21	0.63
-20	0.61
-19	0.65
-18	0.65
-17	0.64
-16	0.63
-15	0.62
-14	0.64
-13	0.67
-12	0.62
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.68
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.57
17	0.62
18	0.55
19	0.61
20	0.57
21	0.61
22	0.56
23	0.60
24	0.58
25	0.59
26	0.57
27	0.62
28	0.56
29	0.65
30	0.58
31	0.64
32	0.59
33	0.65
34	0.59
35	0.60
36	0.58
37	0.63
38	0.62
39	0.61
40	0.59
41	0.67
42	0.63
43	0.64
44	0.59
45	0.59
46	0.58
47	0.63
48	0.60
49	0.63
50	0.60
51	0.63
52	0.60
53	0.66
54	0.63
55	0.63
56	0.59
57	0.62
58	0.62
59	0.70
60	0.65
