# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.52
-58	0.59
-57	0.62
-56	0.58
-55	0.55
-54	0.60
-53	0.60
-52	0.62
-51	0.61
-50	0.60
-49	0.58
-48	0.55
-47	0.61
-46	0.61
-45	0.57
-44	0.68
-43	0.64
-42	0.65
-41	0.60
-40	0.59
-39	0.60
-38	0.63
-37	0.62
-36	0.63
-35	0.59
-34	0.64
-33	0.60
-32	0.64
-31	0.60
-30	0.63
-29	0.63
-28	0.64
-27	0.62
-26	0.63
-25	0.62
-24	0.62
-23	0.62
-22	0.65
-21	0.64
-20	0.62
-19	0.65
-18	0.65
-17	0.66
-16	0.62
-15	0.63
-14	0.63
-13	0.67
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.61
8	0.58
9	0.60
10	0.58
11	0.61
12	0.57
13	0.61
14	0.57
15	0.59
16	0.56
17	0.62
18	0.56
19	0.61
20	0.56
21	0.62
22	0.57
23	0.62
24	0.58
25	0.59
26	0.57
27	0.62
28	0.58
29	0.62
30	0.59
31	0.63
32	0.58
33	0.61
34	0.58
35	0.60
36	0.60
37	0.65
38	0.60
39	0.62
40	0.58
41	0.66
42	0.66
43	0.60
44	0.59
45	0.56
46	0.61
47	0.59
48	0.63
49	0.65
50	0.62
51	0.67
52	0.65
53	0.67
54	0.63
55	0.62
56	0.64
57	0.69
58	0.63
59	0.68
60	0.65
