# [1]Indel length	[2]Count
-60	2445
-59	46
-58	91
-57	56
-56	112
-55	61
-54	123
-53	56
-52	133
-51	95
-50	152
-49	164
-48	184
-47	107
-46	162
-45	126
-44	200
-43	112
-42	224
-41	157
-40	381
-39	175
-38	311
-37	216
-36	442
-35	255
-34	405
-33	261
-32	641
-31	332
-30	764
-29	377
-28	936
-27	483
-26	926
-25	677
-24	1557
-23	681
-22	1299
-21	837
-20	2569
-19	969
-18	2223
-17	1238
-16	3761
-15	2351
-14	3634
-13	2131
-12	7731
-11	2792
-10	7830
-9	4327
-8	13647
-7	5615
-6	16344
-5	15198
-4	50945
-3	35381
-2	92761
-1	231140
1	234716
2	91278
3	33428
4	48256
5	14047
6	16031
7	5202
8	13342
9	4030
10	7320
11	2638
12	7418
13	1891
14	3347
15	2341
16	3638
17	1072
18	2092
19	877
20	2451
21	816
22	1203
23	595
24	1540
25	663
26	819
27	473
28	875
29	335
30	742
31	320
32	616
33	253
34	394
35	257
36	401
37	196
38	257
39	161
40	350
41	132
42	208
43	128
44	159
45	142
46	141
47	97
48	174
49	111
50	125
51	83
52	160
53	84
54	128
55	76
56	102
57	61
58	84
59	61
60	2720
