# [1]Indel length	[2]Count
-60	2280
-59	36
-58	77
-57	53
-56	103
-55	56
-54	104
-53	56
-52	109
-51	76
-50	145
-49	163
-48	197
-47	102
-46	148
-45	140
-44	190
-43	124
-42	216
-41	123
-40	394
-39	171
-38	285
-37	202
-36	411
-35	226
-34	401
-33	248
-32	631
-31	307
-30	710
-29	356
-28	886
-27	454
-26	877
-25	677
-24	1505
-23	602
-22	1229
-21	803
-20	2416
-19	946
-18	2111
-17	1139
-16	3748
-15	2309
-14	3502
-13	2042
-12	7434
-11	2682
-10	7572
-9	4179
-8	13213
-7	5359
-6	15643
-5	14895
-4	49430
-3	34066
-2	90085
-1	225419
1	227338
2	88135
3	31922
4	46654
5	13703
6	15164
7	4946
8	12742
9	3781
10	6941
11	2328
12	6965
13	1721
14	3015
15	2137
16	3553
17	1033
18	1941
19	812
20	2255
21	766
22	1104
23	545
24	1394
25	630
26	745
27	424
28	780
29	307
30	625
31	275
32	502
33	236
34	310
35	288
36	370
37	183
38	245
39	165
40	301
41	119
42	198
43	119
44	147
45	122
46	134
47	103
48	150
49	105
50	144
51	66
52	116
53	76
54	108
55	70
56	87
57	59
58	70
59	54
60	2347
