# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.55
-58	0.54
-57	0.60
-56	0.59
-55	0.58
-54	0.62
-53	0.61
-52	0.63
-51	0.58
-50	0.58
-49	0.56
-48	0.66
-47	0.65
-46	0.59
-45	0.62
-44	0.63
-43	0.62
-42	0.63
-41	0.62
-40	0.63
-39	0.62
-38	0.64
-37	0.58
-36	0.65
-35	0.62
-34	0.66
-33	0.62
-32	0.66
-31	0.66
-30	0.64
-29	0.64
-28	0.65
-27	0.63
-26	0.65
-25	0.63
-24	0.64
-23	0.63
-22	0.66
-21	0.64
-20	0.62
-19	0.66
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.62
8	0.59
9	0.61
10	0.59
11	0.62
12	0.59
13	0.62
14	0.59
15	0.60
16	0.59
17	0.63
18	0.58
19	0.66
20	0.59
21	0.62
22	0.60
23	0.63
24	0.60
25	0.60
26	0.59
27	0.65
28	0.61
29	0.63
30	0.60
31	0.68
32	0.60
33	0.66
34	0.59
35	0.58
36	0.62
37	0.69
38	0.61
39	0.63
40	0.61
41	0.68
42	0.62
43	0.68
44	0.60
45	0.63
46	0.61
47	0.65
48	0.67
49	0.64
50	0.63
51	0.64
52	0.64
53	0.60
54	0.67
55	0.68
56	0.67
57	0.69
58	0.64
59	0.61
60	0.65
