# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.60
-58	0.57
-57	0.61
-56	0.63
-55	0.57
-54	0.62
-53	0.57
-52	0.61
-51	0.57
-50	0.60
-49	0.58
-48	0.58
-47	0.59
-46	0.63
-45	0.63
-44	0.61
-43	0.58
-42	0.62
-41	0.62
-40	0.59
-39	0.61
-38	0.63
-37	0.58
-36	0.64
-35	0.59
-34	0.64
-33	0.60
-32	0.64
-31	0.63
-30	0.64
-29	0.62
-28	0.62
-27	0.61
-26	0.63
-25	0.64
-24	0.63
-23	0.63
-22	0.64
-21	0.64
-20	0.61
-19	0.66
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.65
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.62
6	0.59
7	0.61
8	0.58
9	0.59
10	0.56
11	0.60
12	0.57
13	0.61
14	0.56
15	0.58
16	0.56
17	0.63
18	0.56
19	0.63
20	0.56
21	0.60
22	0.55
23	0.60
24	0.58
25	0.59
26	0.59
27	0.62
28	0.57
29	0.62
30	0.61
31	0.64
32	0.57
33	0.63
34	0.59
35	0.62
36	0.59
37	0.66
38	0.65
39	0.62
40	0.59
41	0.65
42	0.61
43	0.61
44	0.58
45	0.59
46	0.58
47	0.64
48	0.59
49	0.67
50	0.64
51	0.66
52	0.65
53	0.64
54	0.67
55	0.60
56	0.63
57	0.66
58	0.63
59	0.65
60	0.64
