# [1]Indel length	[2]Count
-60	2490
-59	50
-58	85
-57	56
-56	124
-55	60
-54	120
-53	60
-52	130
-51	84
-50	154
-49	133
-48	200
-47	97
-46	161
-45	132
-44	217
-43	114
-42	217
-41	125
-40	376
-39	192
-38	301
-37	224
-36	435
-35	244
-34	387
-33	272
-32	665
-31	330
-30	784
-29	372
-28	913
-27	469
-26	917
-25	679
-24	1623
-23	683
-22	1326
-21	796
-20	2498
-19	981
-18	2247
-17	1209
-16	3795
-15	2360
-14	3718
-13	2151
-12	7774
-11	2840
-10	7861
-9	4326
-8	13356
-7	5559
-6	16423
-5	15116
-4	50993
-3	35198
-2	92592
-1	230550
1	234504
2	91658
3	33290
4	48147
5	14074
6	15975
7	5025
8	13415
9	4124
10	7386
11	2536
12	7360
13	1811
14	3311
15	2192
16	3518
17	1027
18	2164
19	845
20	2463
21	779
22	1112
23	580
24	1433
25	632
26	831
27	447
28	879
29	345
30	662
31	292
32	551
33	234
34	389
35	261
36	390
37	193
38	254
39	166
40	332
41	128
42	219
43	112
44	175
45	117
46	130
47	89
48	166
49	97
50	130
51	70
52	138
53	71
54	103
55	68
56	85
57	65
58	73
59	58
60	2490
