# [1]Indel length	[2]Count
-60	2509
-59	56
-58	74
-57	55
-56	110
-55	68
-54	117
-53	60
-52	118
-51	89
-50	160
-49	163
-48	206
-47	109
-46	160
-45	152
-44	196
-43	110
-42	217
-41	156
-40	396
-39	185
-38	331
-37	210
-36	464
-35	247
-34	382
-33	259
-32	659
-31	332
-30	756
-29	382
-28	959
-27	464
-26	950
-25	705
-24	1581
-23	683
-22	1304
-21	825
-20	2562
-19	1010
-18	2219
-17	1267
-16	3820
-15	2401
-14	3706
-13	2136
-12	7710
-11	2851
-10	7932
-9	4364
-8	13668
-7	5607
-6	16486
-5	15204
-4	50903
-3	35209
-2	93246
-1	232148
1	235032
2	92242
3	33151
4	48345
5	14137
6	16040
7	5154
8	13621
9	4044
10	7388
11	2612
12	7359
13	1863
14	3371
15	2215
16	3728
17	1113
18	2155
19	862
20	2502
21	829
22	1242
23	597
24	1545
25	682
26	836
27	481
28	910
29	348
30	698
31	289
32	592
33	242
34	384
35	270
36	396
37	207
38	277
39	182
40	374
41	138
42	202
43	119
44	176
45	137
46	138
47	116
48	175
49	110
50	143
51	68
52	134
53	91
54	120
55	69
56	115
57	57
58	92
59	57
60	2867
