# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.61
-58	0.55
-57	0.61
-56	0.62
-55	0.60
-54	0.57
-53	0.66
-52	0.62
-51	0.57
-50	0.63
-49	0.61
-48	0.59
-47	0.64
-46	0.61
-45	0.61
-44	0.64
-43	0.65
-42	0.63
-41	0.68
-40	0.64
-39	0.64
-38	0.64
-37	0.59
-36	0.66
-35	0.59
-34	0.67
-33	0.62
-32	0.65
-31	0.65
-30	0.66
-29	0.63
-28	0.64
-27	0.61
-26	0.65
-25	0.64
-24	0.65
-23	0.63
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.66
-17	0.66
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.64
6	0.59
7	0.62
8	0.59
9	0.61
10	0.58
11	0.61
12	0.58
13	0.62
14	0.58
15	0.60
16	0.59
17	0.63
18	0.57
19	0.64
20	0.58
21	0.62
22	0.56
23	0.65
24	0.58
25	0.58
26	0.60
27	0.61
28	0.60
29	0.62
30	0.60
31	0.63
32	0.60
33	0.61
34	0.59
35	0.62
36	0.63
37	0.61
38	0.63
39	0.62
40	0.60
41	0.72
42	0.62
43	0.57
44	0.64
45	0.60
46	0.60
47	0.64
48	0.66
49	0.60
50	0.63
51	0.63
52	0.66
53	0.66
54	0.61
55	0.70
56	0.67
57	0.66
58	0.70
59	0.70
60	0.62
