# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.53
-57	0.61
-56	0.60
-55	0.56
-54	0.62
-53	0.63
-52	0.57
-51	0.58
-50	0.63
-49	0.56
-48	0.62
-47	0.62
-46	0.62
-45	0.61
-44	0.58
-43	0.59
-42	0.64
-41	0.60
-40	0.61
-39	0.62
-38	0.63
-37	0.61
-36	0.62
-35	0.61
-34	0.64
-33	0.63
-32	0.65
-31	0.66
-30	0.62
-29	0.64
-28	0.64
-27	0.61
-26	0.64
-25	0.62
-24	0.63
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.66
-16	0.63
-15	0.65
-14	0.65
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.62
14	0.57
15	0.60
16	0.57
17	0.63
18	0.57
19	0.63
20	0.56
21	0.61
22	0.57
23	0.62
24	0.58
25	0.60
26	0.57
27	0.62
28	0.59
29	0.64
30	0.58
31	0.65
32	0.60
33	0.61
34	0.56
35	0.59
36	0.59
37	0.64
38	0.58
39	0.60
40	0.61
41	0.65
42	0.63
43	0.64
44	0.61
45	0.61
46	0.61
47	0.62
48	0.62
49	0.60
50	0.63
51	0.62
52	0.62
53	0.65
54	0.61
55	0.60
56	0.62
57	0.65
58	0.63
59	0.60
60	0.63
