# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.59
-58	0.57
-57	0.56
-56	0.60
-55	0.64
-54	0.57
-53	0.60
-52	0.57
-51	0.59
-50	0.55
-49	0.54
-48	0.62
-47	0.55
-46	0.64
-45	0.58
-44	0.64
-43	0.62
-42	0.61
-41	0.61
-40	0.61
-39	0.60
-38	0.62
-37	0.61
-36	0.64
-35	0.59
-34	0.63
-33	0.62
-32	0.63
-31	0.61
-30	0.62
-29	0.63
-28	0.63
-27	0.60
-26	0.64
-25	0.63
-24	0.63
-23	0.60
-22	0.64
-21	0.62
-20	0.62
-19	0.65
-18	0.65
-17	0.64
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.63
-9	0.64
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.59
8	0.58
9	0.60
10	0.56
11	0.59
12	0.57
13	0.59
14	0.56
15	0.57
16	0.56
17	0.59
18	0.55
19	0.60
20	0.56
21	0.61
22	0.55
23	0.60
24	0.57
25	0.57
26	0.57
27	0.60
28	0.56
29	0.60
30	0.56
31	0.64
32	0.58
33	0.58
34	0.59
35	0.58
36	0.57
37	0.66
38	0.58
39	0.60
40	0.60
41	0.64
42	0.62
43	0.61
44	0.57
45	0.57
46	0.59
47	0.63
48	0.58
49	0.65
50	0.58
51	0.60
52	0.64
53	0.61
54	0.64
55	0.58
56	0.64
57	0.57
58	0.56
59	0.61
60	0.63
