# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.54
-58	0.55
-57	0.59
-56	0.60
-55	0.60
-54	0.59
-53	0.56
-52	0.59
-51	0.59
-50	0.59
-49	0.57
-48	0.61
-47	0.64
-46	0.58
-45	0.59
-44	0.60
-43	0.60
-42	0.61
-41	0.60
-40	0.61
-39	0.60
-38	0.62
-37	0.61
-36	0.66
-35	0.57
-34	0.62
-33	0.60
-32	0.65
-31	0.62
-30	0.63
-29	0.64
-28	0.64
-27	0.63
-26	0.63
-25	0.62
-24	0.64
-23	0.64
-22	0.65
-21	0.63
-20	0.61
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.62
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.63
3	0.64
4	0.63
5	0.62
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.61
12	0.57
13	0.61
14	0.56
15	0.59
16	0.57
17	0.61
18	0.55
19	0.62
20	0.56
21	0.62
22	0.56
23	0.62
24	0.59
25	0.58
26	0.56
27	0.61
28	0.57
29	0.62
30	0.60
31	0.63
32	0.56
33	0.62
34	0.56
35	0.60
36	0.59
37	0.61
38	0.60
39	0.61
40	0.61
41	0.65
42	0.62
43	0.61
44	0.58
45	0.63
46	0.62
47	0.63
48	0.62
49	0.62
50	0.61
51	0.63
52	0.65
53	0.61
54	0.66
55	0.59
56	0.64
57	0.65
58	0.68
59	0.69
60	0.64
