# [1]Indel length	[2]Count
-60	2493
-59	49
-58	81
-57	54
-56	117
-55	57
-54	120
-53	71
-52	119
-51	72
-50	151
-49	172
-48	199
-47	109
-46	151
-45	131
-44	222
-43	101
-42	224
-41	134
-40	384
-39	195
-38	306
-37	221
-36	450
-35	244
-34	388
-33	264
-32	622
-31	295
-30	789
-29	385
-28	920
-27	469
-26	907
-25	692
-24	1511
-23	662
-22	1289
-21	808
-20	2543
-19	998
-18	2275
-17	1210
-16	3668
-15	2383
-14	3584
-13	2134
-12	7606
-11	2730
-10	7709
-9	4380
-8	13553
-7	5486
-6	16282
-5	15090
-4	50005
-3	34782
-2	91207
-1	228433
1	232193
2	90798
3	32683
4	47511
5	13960
6	15734
7	5201
8	13394
9	3994
10	7296
11	2540
12	7249
13	1896
14	3397
15	2273
16	3598
17	1076
18	2131
19	843
20	2463
21	821
22	1157
23	574
24	1460
25	628
26	820
27	457
28	880
29	333
30	710
31	316
32	529
33	249
34	364
35	268
36	387
37	184
38	251
39	176
40	316
41	129
42	210
43	117
44	198
45	128
46	151
47	87
48	190
49	118
50	132
51	90
52	131
53	83
54	113
55	75
56	109
57	67
58	83
59	64
60	2641
