# [1]Indel length	[2]Count
-60	2502
-59	45
-58	75
-57	47
-56	117
-55	77
-54	121
-53	66
-52	135
-51	82
-50	164
-49	169
-48	197
-47	104
-46	174
-45	128
-44	232
-43	125
-42	221
-41	141
-40	420
-39	180
-38	320
-37	201
-36	458
-35	250
-34	401
-33	288
-32	639
-31	311
-30	764
-29	379
-28	918
-27	505
-26	891
-25	706
-24	1556
-23	641
-22	1303
-21	855
-20	2558
-19	1007
-18	2308
-17	1213
-16	3840
-15	2415
-14	3621
-13	2184
-12	7548
-11	2846
-10	7926
-9	4359
-8	13794
-7	5557
-6	16238
-5	15123
-4	50874
-3	35170
-2	92457
-1	231323
1	235296
2	92430
3	33811
4	48463
5	14325
6	16178
7	5369
8	13728
9	4221
10	7568
11	2684
12	7568
13	1955
14	3430
15	2299
16	3845
17	1123
18	2241
19	903
20	2620
21	897
22	1305
23	655
24	1532
25	692
26	887
27	497
28	917
29	352
30	754
31	335
32	604
33	272
34	432
35	279
36	446
37	223
38	273
39	188
40	396
41	156
42	221
43	135
44	203
45	135
46	161
47	93
48	190
49	124
50	138
51	82
52	151
53	95
54	133
55	83
56	100
57	71
58	94
59	59
60	3103
