# [1]Indel length	[2]Count
-60	2433
-59	37
-58	81
-57	61
-56	95
-55	58
-54	100
-53	62
-52	123
-51	76
-50	167
-49	138
-48	183
-47	89
-46	175
-45	105
-44	210
-43	100
-42	232
-41	137
-40	377
-39	189
-38	293
-37	203
-36	420
-35	265
-34	410
-33	280
-32	621
-31	298
-30	749
-29	376
-28	929
-27	493
-26	906
-25	672
-24	1509
-23	609
-22	1235
-21	785
-20	2394
-19	963
-18	2145
-17	1181
-16	3769
-15	2273
-14	3538
-13	2006
-12	7369
-11	2751
-10	7607
-9	4147
-8	13317
-7	5468
-6	15940
-5	14964
-4	49558
-3	34228
-2	90663
-1	226393
1	229207
2	88810
3	32192
4	47128
5	13803
6	15392
7	5000
8	13006
9	3891
10	7078
11	2447
12	7210
13	1771
14	3159
15	2132
16	3470
17	1010
18	1997
19	810
20	2309
21	775
22	1124
23	563
24	1453
25	607
26	730
27	427
28	791
29	310
30	667
31	301
32	485
33	245
34	339
35	253
36	359
37	164
38	242
39	154
40	313
41	128
42	186
43	127
44	139
45	111
46	127
47	108
48	161
49	105
50	119
51	73
52	122
53	80
54	115
55	78
56	95
57	57
58	73
59	62
60	2324
