# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.55
-58	0.59
-57	0.58
-56	0.59
-55	0.62
-54	0.56
-53	0.60
-52	0.60
-51	0.57
-50	0.62
-49	0.57
-48	0.62
-47	0.61
-46	0.63
-45	0.63
-44	0.63
-43	0.66
-42	0.61
-41	0.63
-40	0.59
-39	0.61
-38	0.64
-37	0.60
-36	0.65
-35	0.61
-34	0.63
-33	0.63
-32	0.65
-31	0.63
-30	0.64
-29	0.63
-28	0.64
-27	0.62
-26	0.65
-25	0.65
-24	0.64
-23	0.63
-22	0.66
-21	0.64
-20	0.63
-19	0.65
-18	0.66
-17	0.67
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.58
13	0.61
14	0.58
15	0.59
16	0.59
17	0.64
18	0.56
19	0.65
20	0.58
21	0.63
22	0.59
23	0.63
24	0.58
25	0.59
26	0.60
27	0.64
28	0.61
29	0.64
30	0.59
31	0.65
32	0.62
33	0.62
34	0.63
35	0.61
36	0.58
37	0.66
38	0.61
39	0.62
40	0.61
41	0.64
42	0.63
43	0.60
44	0.62
45	0.62
46	0.64
47	0.60
48	0.60
49	0.60
50	0.61
51	0.69
52	0.66
53	0.64
54	0.65
55	0.62
56	0.57
57	0.64
58	0.63
59	0.69
60	0.65
