# [1]Indel length	[2]Count
-60	2457
-59	46
-58	77
-57	62
-56	119
-55	50
-54	103
-53	65
-52	125
-51	76
-50	154
-49	134
-48	191
-47	112
-46	146
-45	111
-44	198
-43	115
-42	217
-41	132
-40	371
-39	176
-38	284
-37	224
-36	407
-35	230
-34	417
-33	254
-32	658
-31	315
-30	766
-29	390
-28	873
-27	462
-26	911
-25	691
-24	1447
-23	623
-22	1322
-21	792
-20	2468
-19	981
-18	2232
-17	1193
-16	3719
-15	2369
-14	3540
-13	2117
-12	7597
-11	2765
-10	7549
-9	4348
-8	13496
-7	5622
-6	16005
-5	14970
-4	50415
-3	35141
-2	91598
-1	229216
1	232955
2	90455
3	32869
4	47758
5	13998
6	15734
7	5111
8	13342
9	4060
10	7317
11	2520
12	7245
13	1857
14	3211
15	2204
16	3629
17	1052
18	2059
19	840
20	2418
21	792
22	1162
23	612
24	1484
25	618
26	843
27	453
28	848
29	318
30	668
31	290
32	565
33	249
34	329
35	260
36	386
37	192
38	243
39	161
40	332
41	135
42	195
43	110
44	158
45	120
46	128
47	98
48	170
49	91
50	147
51	70
52	129
53	85
54	112
55	74
56	108
57	63
58	74
59	62
60	2550
