# [1]Indel length	[2]Count
-60	2469
-59	41
-58	93
-57	51
-56	121
-55	55
-54	133
-53	54
-52	114
-51	77
-50	165
-49	143
-48	203
-47	90
-46	176
-45	129
-44	219
-43	132
-42	221
-41	143
-40	414
-39	181
-38	292
-37	202
-36	435
-35	251
-34	435
-33	282
-32	624
-31	297
-30	737
-29	354
-28	925
-27	500
-26	964
-25	727
-24	1576
-23	645
-22	1323
-21	822
-20	2568
-19	960
-18	2245
-17	1207
-16	3818
-15	2372
-14	3614
-13	2119
-12	7790
-11	2786
-10	7878
-9	4348
-8	13717
-7	5639
-6	16571
-5	15318
-4	51394
-3	35605
-2	93175
-1	232571
1	236915
2	92560
3	33773
4	48746
5	14427
6	16192
7	5331
8	13699
9	4124
10	7537
11	2642
12	7522
13	1982
14	3487
15	2290
16	3715
17	1107
18	2149
19	912
20	2547
21	810
22	1196
23	647
24	1562
25	656
26	842
27	468
28	903
29	329
30	722
31	318
32	617
33	272
34	396
35	273
36	439
37	206
38	282
39	168
40	364
41	129
42	212
43	134
44	197
45	121
46	159
47	99
48	176
49	117
50	141
51	97
52	139
53	96
54	122
55	80
56	113
57	67
58	85
59	51
60	2766
