# [1]Indel length	[2]Mean VAF
-60	0.53
-59	0.52
-58	0.49
-57	0.54
-56	0.58
-55	0.58
-54	0.57
-53	0.57
-52	0.55
-51	0.54
-50	0.59
-49	0.48
-48	0.57
-47	0.56
-46	0.57
-45	0.59
-44	0.58
-43	0.55
-42	0.59
-41	0.58
-40	0.58
-39	0.55
-38	0.59
-37	0.56
-36	0.59
-35	0.57
-34	0.62
-33	0.58
-32	0.60
-31	0.58
-30	0.60
-29	0.59
-28	0.60
-27	0.58
-26	0.60
-25	0.58
-24	0.60
-23	0.58
-22	0.61
-21	0.60
-20	0.58
-19	0.63
-18	0.60
-17	0.61
-16	0.59
-15	0.59
-14	0.60
-13	0.63
-12	0.59
-11	0.62
-10	0.59
-9	0.62
-8	0.59
-7	0.61
-6	0.59
-5	0.59
-4	0.59
-3	0.59
-2	0.60
-1	0.63
1	0.63
2	0.58
3	0.60
4	0.60
5	0.59
6	0.55
7	0.57
8	0.55
9	0.57
10	0.54
11	0.57
12	0.54
13	0.58
14	0.53
15	0.56
16	0.54
17	0.58
18	0.53
19	0.59
20	0.53
21	0.58
22	0.53
23	0.57
24	0.55
25	0.56
26	0.53
27	0.59
28	0.55
29	0.61
30	0.54
31	0.58
32	0.57
33	0.60
34	0.56
35	0.56
36	0.57
37	0.59
38	0.59
39	0.57
40	0.55
41	0.62
42	0.57
43	0.58
44	0.57
45	0.55
46	0.54
47	0.57
48	0.60
49	0.62
50	0.61
51	0.64
52	0.56
53	0.61
54	0.59
55	0.62
56	0.59
57	0.62
58	0.58
59	0.56
60	0.60
