# [1]Indel length	[2]Count
-60	2393
-59	40
-58	83
-57	60
-56	105
-55	57
-54	124
-53	71
-52	117
-51	89
-50	156
-49	158
-48	193
-47	117
-46	165
-45	118
-44	224
-43	123
-42	211
-41	139
-40	386
-39	167
-38	318
-37	194
-36	436
-35	248
-34	369
-33	267
-32	642
-31	341
-30	754
-29	372
-28	973
-27	486
-26	913
-25	733
-24	1529
-23	643
-22	1261
-21	864
-20	2487
-19	942
-18	2275
-17	1164
-16	3771
-15	2362
-14	3640
-13	2128
-12	7665
-11	2804
-10	7771
-9	4422
-8	13500
-7	5392
-6	16556
-5	15033
-4	50838
-3	35254
-2	92798
-1	231560
1	234655
2	91845
3	33209
4	48668
5	14111
6	15849
7	5215
8	13463
9	4066
10	7405
11	2546
12	7384
13	1882
14	3281
15	2198
16	3682
17	1068
18	2140
19	873
20	2472
21	793
22	1174
23	598
24	1474
25	661
26	786
27	483
28	884
29	339
30	688
31	292
32	579
33	251
34	367
35	271
36	410
37	211
38	245
39	162
40	320
41	128
42	193
43	127
44	171
45	117
46	162
47	115
48	159
49	108
50	125
51	81
52	120
53	92
54	116
55	66
56	111
57	67
58	87
59	67
60	2615
