# [1]Indel length	[2]Count
-60	2431
-59	51
-58	80
-57	52
-56	119
-55	68
-54	120
-53	48
-52	127
-51	71
-50	157
-49	157
-48	184
-47	101
-46	140
-45	141
-44	196
-43	112
-42	219
-41	141
-40	378
-39	187
-38	302
-37	206
-36	450
-35	258
-34	405
-33	269
-32	684
-31	315
-30	730
-29	359
-28	897
-27	485
-26	924
-25	695
-24	1508
-23	629
-22	1281
-21	810
-20	2439
-19	946
-18	2243
-17	1189
-16	3832
-15	2368
-14	3532
-13	2093
-12	7703
-11	2808
-10	7751
-9	4215
-8	13799
-7	5553
-6	16014
-5	14809
-4	50521
-3	34728
-2	91726
-1	228976
1	232497
2	90838
3	32926
4	48089
5	13817
6	15728
7	5108
8	13146
9	4065
10	7335
11	2531
12	7353
13	1796
14	3209
15	2210
16	3644
17	1050
18	2065
19	810
20	2408
21	791
22	1107
23	581
24	1400
25	656
26	782
27	456
28	818
29	329
30	678
31	327
32	574
33	228
34	371
35	227
36	398
37	184
38	245
39	181
40	321
41	129
42	190
43	123
44	158
45	125
46	153
47	88
48	158
49	119
50	130
51	70
52	132
53	102
54	120
55	81
56	89
57	49
58	78
59	67
60	2478
