# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.57
-58	0.57
-57	0.54
-56	0.65
-55	0.63
-54	0.61
-53	0.64
-52	0.60
-51	0.60
-50	0.62
-49	0.60
-48	0.60
-47	0.63
-46	0.63
-45	0.62
-44	0.64
-43	0.61
-42	0.67
-41	0.61
-40	0.60
-39	0.60
-38	0.64
-37	0.65
-36	0.65
-35	0.59
-34	0.63
-33	0.62
-32	0.65
-31	0.62
-30	0.65
-29	0.68
-28	0.65
-27	0.62
-26	0.65
-25	0.63
-24	0.64
-23	0.64
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.65
-17	0.67
-16	0.63
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.61
12	0.59
13	0.60
14	0.57
15	0.59
16	0.57
17	0.60
18	0.57
19	0.61
20	0.58
21	0.61
22	0.57
23	0.62
24	0.59
25	0.59
26	0.60
27	0.63
28	0.59
29	0.60
30	0.61
31	0.66
32	0.60
33	0.60
34	0.63
35	0.63
36	0.60
37	0.66
38	0.63
39	0.61
40	0.59
41	0.67
42	0.60
43	0.65
44	0.60
45	0.62
46	0.62
47	0.59
48	0.61
49	0.66
50	0.67
51	0.67
52	0.65
53	0.64
54	0.62
55	0.60
56	0.62
57	0.69
58	0.65
59	0.63
60	0.64
