# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.60
-57	0.67
-56	0.60
-55	0.56
-54	0.54
-53	0.58
-52	0.60
-51	0.57
-50	0.60
-49	0.60
-48	0.62
-47	0.63
-46	0.61
-45	0.59
-44	0.60
-43	0.64
-42	0.62
-41	0.60
-40	0.64
-39	0.61
-38	0.62
-37	0.60
-36	0.62
-35	0.60
-34	0.64
-33	0.64
-32	0.64
-31	0.64
-30	0.64
-29	0.63
-28	0.64
-27	0.62
-26	0.64
-25	0.62
-24	0.63
-23	0.60
-22	0.64
-21	0.62
-20	0.63
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.62
6	0.58
7	0.60
8	0.57
9	0.60
10	0.57
11	0.61
12	0.56
13	0.60
14	0.55
15	0.57
16	0.56
17	0.60
18	0.56
19	0.62
20	0.55
21	0.61
22	0.56
23	0.62
24	0.56
25	0.59
26	0.58
27	0.61
28	0.58
29	0.61
30	0.57
31	0.60
32	0.59
33	0.60
34	0.57
35	0.59
36	0.59
37	0.60
38	0.60
39	0.59
40	0.59
41	0.66
42	0.62
43	0.64
44	0.62
45	0.58
46	0.60
47	0.63
48	0.61
49	0.61
50	0.62
51	0.67
52	0.59
53	0.60
54	0.67
55	0.56
56	0.58
57	0.62
58	0.61
59	0.61
60	0.63
