# [1]Indel length	[2]Count
-60	2551
-59	47
-58	94
-57	57
-56	117
-55	57
-54	108
-53	74
-52	130
-51	83
-50	161
-49	153
-48	208
-47	102
-46	164
-45	121
-44	204
-43	119
-42	209
-41	142
-40	388
-39	190
-38	306
-37	201
-36	466
-35	226
-34	416
-33	290
-32	637
-31	324
-30	804
-29	373
-28	957
-27	502
-26	915
-25	695
-24	1549
-23	651
-22	1291
-21	818
-20	2563
-19	940
-18	2296
-17	1142
-16	3798
-15	2338
-14	3623
-13	2114
-12	7527
-11	2795
-10	7839
-9	4316
-8	13639
-7	5508
-6	16289
-5	14773
-4	51141
-3	35095
-2	92321
-1	230750
1	234092
2	91226
3	32977
4	48313
5	14132
6	15941
7	5226
8	13574
9	4155
10	7382
11	2524
12	7390
13	1821
14	3326
15	2216
16	3621
17	1104
18	2075
19	851
20	2460
21	770
22	1154
23	604
24	1509
25	645
26	830
27	468
28	876
29	321
30	681
31	311
32	537
33	251
34	374
35	274
36	370
37	222
38	256
39	158
40	304
41	134
42	201
43	119
44	147
45	122
46	159
47	99
48	180
49	115
50	127
51	88
52	131
53	94
54	103
55	80
56	85
57	72
58	79
59	64
60	2468
