# [1]Indel length	[2]Count
-60	2307
-59	47
-58	85
-57	53
-56	108
-55	55
-54	102
-53	54
-52	115
-51	93
-50	143
-49	132
-48	208
-47	89
-46	156
-45	136
-44	188
-43	118
-42	207
-41	146
-40	411
-39	175
-38	292
-37	188
-36	456
-35	250
-34	372
-33	273
-32	650
-31	290
-30	725
-29	380
-28	872
-27	449
-26	855
-25	677
-24	1547
-23	615
-22	1279
-21	824
-20	2427
-19	962
-18	2198
-17	1195
-16	3718
-15	2259
-14	3538
-13	2155
-12	7650
-11	2733
-10	7668
-9	4241
-8	13396
-7	5469
-6	16134
-5	14828
-4	50442
-3	34714
-2	91556
-1	228745
1	232260
2	90375
3	32925
4	47735
5	13802
6	15639
7	4929
8	13168
9	4021
10	7124
11	2483
12	7064
13	1752
14	3200
15	2086
16	3515
17	1006
18	1931
19	787
20	2277
21	761
22	1048
23	549
24	1420
25	605
26	720
27	429
28	796
29	284
30	626
31	271
32	507
33	221
34	344
35	233
36	336
37	185
38	237
39	124
40	289
41	131
42	168
43	106
44	160
45	131
46	135
47	105
48	160
49	108
50	108
51	61
52	111
53	73
54	95
55	61
56	69
57	57
58	71
59	63
60	2129
