# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.61
-58	0.56
-57	0.58
-56	0.62
-55	0.61
-54	0.65
-53	0.59
-52	0.61
-51	0.58
-50	0.61
-49	0.53
-48	0.59
-47	0.57
-46	0.63
-45	0.57
-44	0.64
-43	0.59
-42	0.60
-41	0.63
-40	0.62
-39	0.64
-38	0.62
-37	0.61
-36	0.63
-35	0.59
-34	0.64
-33	0.60
-32	0.65
-31	0.63
-30	0.65
-29	0.65
-28	0.64
-27	0.65
-26	0.66
-25	0.64
-24	0.65
-23	0.63
-22	0.67
-21	0.65
-20	0.62
-19	0.66
-18	0.66
-17	0.67
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.63
-11	0.67
-10	0.64
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.59
9	0.62
10	0.58
11	0.62
12	0.59
13	0.61
14	0.58
15	0.60
16	0.59
17	0.64
18	0.58
19	0.64
20	0.58
21	0.61
22	0.59
23	0.63
24	0.60
25	0.61
26	0.59
27	0.65
28	0.60
29	0.64
30	0.61
31	0.62
32	0.60
33	0.63
34	0.58
35	0.59
36	0.61
37	0.68
38	0.61
39	0.61
40	0.62
41	0.67
42	0.65
43	0.63
44	0.64
45	0.59
46	0.62
47	0.62
48	0.63
49	0.68
50	0.58
51	0.69
52	0.61
53	0.70
54	0.61
55	0.71
56	0.65
57	0.66
58	0.63
59	0.68
60	0.65
