# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.54
-58	0.53
-57	0.53
-56	0.60
-55	0.51
-54	0.65
-53	0.54
-52	0.57
-51	0.57
-50	0.58
-49	0.53
-48	0.54
-47	0.58
-46	0.61
-45	0.57
-44	0.60
-43	0.58
-42	0.61
-41	0.59
-40	0.60
-39	0.57
-38	0.60
-37	0.59
-36	0.61
-35	0.56
-34	0.64
-33	0.59
-32	0.62
-31	0.61
-30	0.62
-29	0.62
-28	0.61
-27	0.61
-26	0.61
-25	0.63
-24	0.61
-23	0.61
-22	0.64
-21	0.62
-20	0.62
-19	0.64
-18	0.63
-17	0.65
-16	0.61
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.64
-10	0.61
-9	0.63
-8	0.61
-7	0.64
-6	0.61
-5	0.62
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.66
2	0.61
3	0.62
4	0.62
5	0.61
6	0.57
7	0.58
8	0.56
9	0.58
10	0.55
11	0.57
12	0.56
13	0.56
14	0.54
15	0.56
16	0.55
17	0.57
18	0.54
19	0.60
20	0.55
21	0.58
22	0.54
23	0.59
24	0.56
25	0.57
26	0.56
27	0.60
28	0.55
29	0.60
30	0.55
31	0.61
32	0.55
33	0.61
34	0.55
35	0.59
36	0.56
37	0.60
38	0.58
39	0.58
40	0.60
41	0.61
42	0.60
43	0.60
44	0.57
45	0.59
46	0.58
47	0.60
48	0.59
49	0.62
50	0.58
51	0.61
52	0.63
53	0.64
54	0.60
55	0.61
56	0.56
57	0.59
58	0.60
59	0.62
60	0.61
