# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.60
-58	0.58
-57	0.53
-56	0.65
-55	0.65
-54	0.56
-53	0.63
-52	0.64
-51	0.56
-50	0.62
-49	0.56
-48	0.59
-47	0.59
-46	0.64
-45	0.62
-44	0.65
-43	0.61
-42	0.65
-41	0.66
-40	0.62
-39	0.58
-38	0.66
-37	0.62
-36	0.67
-35	0.62
-34	0.66
-33	0.63
-32	0.67
-31	0.66
-30	0.66
-29	0.65
-28	0.67
-27	0.64
-26	0.67
-25	0.64
-24	0.67
-23	0.61
-22	0.67
-21	0.67
-20	0.65
-19	0.66
-18	0.66
-17	0.69
-16	0.65
-15	0.65
-14	0.66
-13	0.68
-12	0.65
-11	0.67
-10	0.64
-9	0.66
-8	0.65
-7	0.67
-6	0.65
-5	0.65
-4	0.65
-3	0.65
-2	0.66
-1	0.69
1	0.68
2	0.65
3	0.66
4	0.66
5	0.65
6	0.61
7	0.64
8	0.60
9	0.63
10	0.60
11	0.65
12	0.61
13	0.65
14	0.59
15	0.62
16	0.59
17	0.67
18	0.60
19	0.66
20	0.60
21	0.64
22	0.62
23	0.65
24	0.61
25	0.63
26	0.61
27	0.66
28	0.63
29	0.64
30	0.61
31	0.67
32	0.64
33	0.68
34	0.61
35	0.61
36	0.63
37	0.67
38	0.64
39	0.64
40	0.64
41	0.65
42	0.63
43	0.61
44	0.64
45	0.64
46	0.65
47	0.64
48	0.64
49	0.64
50	0.59
51	0.73
52	0.69
53	0.70
54	0.66
55	0.64
56	0.63
57	0.65
58	0.65
59	0.69
60	0.64
