# [1]Indel length	[2]Count
-60	2534
-59	44
-58	77
-57	59
-56	120
-55	53
-54	115
-53	62
-52	115
-51	101
-50	153
-49	172
-48	207
-47	117
-46	169
-45	137
-44	214
-43	117
-42	219
-41	166
-40	391
-39	190
-38	315
-37	213
-36	465
-35	270
-34	412
-33	270
-32	647
-31	336
-30	802
-29	414
-28	957
-27	512
-26	930
-25	722
-24	1585
-23	641
-22	1371
-21	791
-20	2548
-19	1004
-18	2257
-17	1203
-16	3881
-15	2383
-14	3676
-13	2128
-12	7813
-11	2793
-10	7856
-9	4378
-8	13689
-7	5631
-6	16492
-5	15455
-4	51506
-3	35367
-2	93429
-1	232611
1	236126
2	92890
3	33736
4	49082
5	14504
6	16293
7	5185
8	13817
9	4184
10	7647
11	2700
12	7553
13	1929
14	3412
15	2244
16	3803
17	1143
18	2226
19	906
20	2556
21	849
22	1218
23	611
24	1600
25	667
26	882
27	481
28	916
29	355
30	766
31	324
32	621
33	248
34	404
35	294
36	426
37	201
38	293
39	181
40	357
41	145
42	208
43	132
44	181
45	151
46	151
47	105
48	190
49	124
50	148
51	88
52	149
53	106
54	126
55	85
56	111
57	77
58	96
59	66
60	2992
