# [1]Indel length	[2]Count
-60	2450
-59	46
-58	91
-57	56
-56	101
-55	65
-54	108
-53	59
-52	132
-51	77
-50	168
-49	148
-48	193
-47	110
-46	160
-45	130
-44	208
-43	111
-42	225
-41	151
-40	361
-39	177
-38	316
-37	200
-36	468
-35	257
-34	386
-33	251
-32	664
-31	332
-30	719
-29	359
-28	923
-27	479
-26	920
-25	719
-24	1540
-23	637
-22	1295
-21	772
-20	2480
-19	982
-18	2256
-17	1219
-16	3776
-15	2388
-14	3597
-13	2099
-12	7719
-11	2740
-10	7774
-9	4281
-8	13367
-7	5552
-6	16333
-5	15133
-4	50990
-3	35315
-2	92594
-1	230846
1	234155
2	91286
3	33320
4	48412
5	14120
6	15877
7	5086
8	13364
9	4069
10	7320
11	2552
12	7279
13	1823
14	3266
15	2189
16	3696
17	1060
18	2055
19	881
20	2396
21	783
22	1139
23	604
24	1466
25	640
26	841
27	445
28	852
29	330
30	683
31	303
32	585
33	234
34	348
35	233
36	408
37	207
38	268
39	169
40	328
41	114
42	215
43	104
44	174
45	127
46	124
47	96
48	171
49	110
50	137
51	77
52	130
53	77
54	111
55	66
56	98
57	69
58	82
59	58
60	2484
