# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.54
-57	0.61
-56	0.63
-55	0.61
-54	0.57
-53	0.57
-52	0.56
-51	0.57
-50	0.59
-49	0.54
-48	0.58
-47	0.57
-46	0.61
-45	0.56
-44	0.56
-43	0.57
-42	0.61
-41	0.61
-40	0.59
-39	0.58
-38	0.60
-37	0.58
-36	0.62
-35	0.60
-34	0.64
-33	0.62
-32	0.63
-31	0.63
-30	0.64
-29	0.63
-28	0.64
-27	0.60
-26	0.62
-25	0.63
-24	0.63
-23	0.60
-22	0.64
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.65
-16	0.62
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.58
9	0.59
10	0.55
11	0.58
12	0.57
13	0.57
14	0.54
15	0.58
16	0.56
17	0.58
18	0.55
19	0.59
20	0.55
21	0.60
22	0.54
23	0.58
24	0.55
25	0.58
26	0.57
27	0.60
28	0.55
29	0.59
30	0.56
31	0.61
32	0.57
33	0.61
34	0.57
35	0.58
36	0.56
37	0.62
38	0.57
39	0.59
40	0.56
41	0.65
42	0.59
43	0.58
44	0.60
45	0.55
46	0.55
47	0.59
48	0.57
49	0.62
50	0.58
51	0.62
52	0.60
53	0.59
54	0.63
55	0.55
56	0.58
57	0.65
58	0.65
59	0.60
60	0.61
