# [1]Indel length	[2]Count
-60	2501
-59	45
-58	95
-57	57
-56	105
-55	57
-54	113
-53	60
-52	111
-51	83
-50	166
-49	154
-48	187
-47	98
-46	172
-45	126
-44	213
-43	103
-42	211
-41	149
-40	378
-39	190
-38	333
-37	188
-36	442
-35	260
-34	420
-33	275
-32	652
-31	310
-30	719
-29	390
-28	923
-27	458
-26	931
-25	664
-24	1502
-23	633
-22	1255
-21	840
-20	2482
-19	969
-18	2271
-17	1223
-16	3715
-15	2322
-14	3592
-13	2057
-12	7640
-11	2717
-10	7773
-9	4235
-8	13559
-7	5426
-6	16269
-5	15179
-4	50289
-3	34986
-2	92242
-1	229331
1	232687
2	91272
3	32797
4	48120
5	13932
6	15786
7	5151
8	13246
9	4044
10	7333
11	2444
12	7130
13	1801
14	3283
15	2167
16	3579
17	1025
18	1996
19	830
20	2317
21	782
22	1175
23	579
24	1389
25	641
26	792
27	463
28	828
29	304
30	689
31	319
32	563
33	243
34	366
35	243
36	406
37	190
38	259
39	164
40	350
41	126
42	211
43	93
44	155
45	125
46	146
47	107
48	180
49	106
50	139
51	91
52	119
53	72
54	113
55	75
56	96
57	57
58	83
59	59
60	2529
