# [1]Indel length	[2]Count
-60	2410
-59	48
-58	87
-57	66
-56	112
-55	62
-54	114
-53	62
-52	113
-51	84
-50	152
-49	146
-48	191
-47	94
-46	166
-45	156
-44	214
-43	116
-42	222
-41	139
-40	353
-39	184
-38	289
-37	204
-36	450
-35	241
-34	438
-33	294
-32	660
-31	294
-30	776
-29	357
-28	946
-27	497
-26	889
-25	661
-24	1455
-23	640
-22	1241
-21	815
-20	2468
-19	979
-18	2230
-17	1199
-16	3740
-15	2330
-14	3527
-13	2078
-12	7570
-11	2703
-10	7720
-9	4250
-8	13403
-7	5484
-6	16102
-5	15059
-4	50251
-3	34809
-2	91185
-1	228410
1	231907
2	90489
3	32734
4	47832
5	13942
6	15645
7	5098
8	13369
9	4006
10	7262
11	2441
12	7202
13	1754
14	3257
15	2200
16	3568
17	1066
18	2054
19	823
20	2429
21	752
22	1179
23	566
24	1503
25	631
26	827
27	496
28	857
29	323
30	708
31	325
32	561
33	231
34	367
35	252
36	429
37	190
38	259
39	153
40	308
41	136
42	200
43	123
44	167
45	129
46	142
47	90
48	169
49	127
50	126
51	79
52	133
53	80
54	116
55	71
56	102
57	58
58	78
59	66
60	2558
